SessionID,Date,ItemId,Event
292942,2.01404010451e+13,214819740,3
431536,2.01404010451e+13,214717571,1
450651,2.01404010451e+13,214832557,1
431536,2.01404010452e+13,214717571,1
450651,2.01404010452e+13,214832557,1
320327,2.01404010453e+13,214826715,1
320327,2.01404010453e+13,214826715,1
73606,2.01404010453e+13,214643925,1
320327,2.01404010453e+13,214826715,1
56207,2.01404010453e+13,214839425,3
56207,2.01404010453e+13,214717003,3
320327,2.01404010454e+13,214826955,1
13506,2.01404010454e+13,214820231,3
340078,2.01404010454e+13,214509084,1
340078,2.01404010454e+13,214509084,1
450651,2.01404010454e+13,214832557,3
320327,2.01404010455e+13,214826799,1
436561,2.01404010455e+13,214832655,1
436561,2.01404010455e+13,214832655,1
436561,2.01404010455e+13,214832655,1
436561,2.01404010456e+13,214832655,1
340078,2.01404010456e+13,214826833,1
340078,2.01404010456e+13,214826833,1
31359,2.01404010457e+13,214829282,1
73606,2.01404010457e+13,214643893,1
31359,2.01404010457e+13,214829282,1
436561,2.01404010457e+13,214832655,1
31359,2.01404010457e+13,214832557,1
416242,2.01404010457e+13,214716973,1
31359,2.01404010458e+13,214832557,1
129948,2.01404010458e+13,214826803,1
220812,2.01404010458e+13,214828867,1
436561,2.01404010458e+13,214832655,3
436561,2.01404010458e+13,214832655,3
31359,2.01404010459e+13,214832557,1
129948,2.01404010459e+13,214716982,1
264442,2.01404010459e+13,214716977,1
13506,2.01404010459e+13,214821377,1
73606,2.01404010459e+13,214743350,1
129948,2.01404010459e+13,214716982,1
737,2.01404010459e+13,214833800,3
264442,2.0140401046e+13,214716977,1
340078,2.014040105e+13,214586825,1
431536,2.014040105e+13,214717571,3
446741,2.014040105e+13,214510044,1
450651,2.014040105e+13,214687685,1
450651,2.01404010501e+13,214556840,1
220812,2.01404010501e+13,214534464,1
446741,2.01404010501e+13,214510738,1
448098,2.01404010501e+13,214717007,1
31359,2.01404010501e+13,214581536,1
73606,2.01404010501e+13,214743350,1
446741,2.01404010501e+13,214510044,1
340078,2.01404010501e+13,214586825,1
340078,2.01404010502e+13,214586825,1
416242,2.01404010502e+13,214716973,1
220812,2.01404010502e+13,214534464,1
73606,2.01404010502e+13,214643925,1
320327,2.01404010502e+13,214826953,3
320327,2.01404010502e+13,214826715,3
320327,2.01404010502e+13,214826953,3
320327,2.01404010502e+13,214826715,3
73606,2.01404010502e+13,214643893,1
73606,2.01404010502e+13,214643893,1
220812,2.01404010502e+13,214540183,1
73271,2.01404010503e+13,214717007,1
450651,2.01404010503e+13,214840412,1
73271,2.01404010503e+13,214717007,1
31359,2.01404010503e+13,214694546,1
31359,2.01404010503e+13,214694546,1
446741,2.01404010504e+13,214510044,3
277534,2.01404010504e+13,214718387,1
129948,2.01404010504e+13,214826803,3
129948,2.01404010504e+13,214716982,3
277534,2.01404010505e+13,214718387,1
264442,2.01404010505e+13,214716977,3
450651,2.01404010505e+13,214553257,1
448098,2.01404010505e+13,214717007,1
340078,2.01404010505e+13,214586825,3
277534,2.01404010505e+13,214826874,1
31359,2.01404010505e+13,214836137,1
277534,2.01404010506e+13,214826874,1
277534,2.01404010506e+13,214515830,1
220812,2.01404010506e+13,214534464,3
31359,2.01404010506e+13,214836137,1
277534,2.01404010507e+13,214515830,1
248996,2.01404010507e+13,214537967,1
248996,2.01404010507e+13,214512425,1
142326,2.01404010507e+13,214841006,1
142326,2.01404010507e+13,214841006,1
368797,2.01404010508e+13,214557519,1
449722,2.01404010508e+13,214699888,1
416242,2.01404010508e+13,214716973,3
31359,2.01404010508e+13,214829282,3
31359,2.01404010508e+13,214832557,3
31359,2.01404010508e+13,214694546,3
31359,2.01404010508e+13,214836137,3
209832,2.01404010508e+13,214710159,1
449722,2.01404010509e+13,214699888,1
73271,2.01404010509e+13,214554358,1
262096,2.01404010509e+13,214717007,1
405107,2.01404010509e+13,214687912,1
277534,2.01404010509e+13,214718387,3
277534,2.01404010509e+13,214826874,3
277534,2.01404010509e+13,214515830,3
209832,2.01404010509e+13,214710159,1
405107,2.01404010509e+13,214687912,1
142326,2.0140401051e+13,214841006,3
73606,2.0140401051e+13,214743350,3
73606,2.0140401051e+13,214643925,3
73606,2.0140401051e+13,214643893,3
142326,2.0140401051e+13,214841006,3
262096,2.0140401051e+13,214716928,1
73271,2.0140401051e+13,214717007,1
73271,2.0140401051e+13,214717007,1
142326,2.01404010511e+13,214841006,1
73271,2.01404010511e+13,214716926,1
73271,2.01404010511e+13,214716926,1
262096,2.01404010511e+13,214717003,1
405107,2.01404010511e+13,214687912,3
262096,2.01404010511e+13,214717003,1
73271,2.01404010511e+13,214717007,1
73271,2.01404010512e+13,214717003,1
73271,2.01404010512e+13,214717003,1
448098,2.01404010512e+13,214717007,3
262096,2.01404010513e+13,214716997,1
449722,2.01404010513e+13,214819719,1
248996,2.01404010513e+13,214601672,1
318729,2.01404010514e+13,214534704,1
262096,2.01404010514e+13,214716982,1
37808,2.01404010514e+13,214601197,1
166859,2.01404010514e+13,214826801,1
449722,2.01404010514e+13,214718169,1
262096,2.01404010514e+13,214716982,1
37808,2.01404010514e+13,214601197,1
449722,2.01404010515e+13,214821017,1
256753,2.01404010515e+13,214717007,1
356444,2.01404010515e+13,214840762,1
449722,2.01404010515e+13,214821017,1
73271,2.01404010515e+13,214717003,1
73271,2.01404010515e+13,214717003,1
449722,2.01404010515e+13,214821017,1
356444,2.01404010515e+13,214840762,1
262096,2.01404010515e+13,214612695,1
73271,2.01404010516e+13,214717003,1
318729,2.01404010516e+13,214534706,1
470188,2.01404010516e+13,214575088,1
166859,2.01404010516e+13,214821285,1
209832,2.01404010516e+13,214710159,3
73271,2.01404010517e+13,214717003,1
248996,2.01404010517e+13,214512425,1
449722,2.01404010517e+13,214826702,1
73271,2.01404010517e+13,214717003,1
265497,2.01404010517e+13,214840483,1
265497,2.01404010517e+13,214840483,1
265497,2.01404010517e+13,214840483,1
248996,2.01404010517e+13,214512425,1
318729,2.01404010517e+13,214534704,1
265497,2.01404010517e+13,214840483,1
265497,2.01404010517e+13,214840483,1
449722,2.01404010517e+13,214826702,1
318729,2.01404010518e+13,214510740,1
166859,2.01404010518e+13,214821285,1
256753,2.01404010518e+13,214716973,1
265497,2.01404010518e+13,214840483,1
73271,2.01404010518e+13,214717003,1
318729,2.01404010518e+13,214534704,1
262096,2.01404010518e+13,214716984,1
265497,2.01404010518e+13,214840483,1
73271,2.01404010518e+13,214717005,1
256753,2.01404010518e+13,214717007,1
73271,2.01404010518e+13,214717005,1
449722,2.01404010518e+13,214826705,1
121422,2.01404010519e+13,214512122,1
166859,2.01404010519e+13,214826803,1
318729,2.01404010519e+13,214836789,1
256753,2.01404010519e+13,214716939,1
453821,2.01404010519e+13,214840483,1
449722,2.01404010519e+13,214826705,1
262096,2.01404010519e+13,214716986,1
318729,2.0140401052e+13,214702841,1
453821,2.0140401052e+13,214840483,1
339759,2.0140401052e+13,214811739,1
166859,2.0140401052e+13,214826803,1
470188,2.0140401052e+13,214575088,1
30563,2.0140401052e+13,214716984,1
30563,2.0140401052e+13,214832653,1
339759,2.01404010521e+13,214811739,1
256753,2.01404010521e+13,214717007,1
356444,2.01404010521e+13,214840762,3
212229,2.01404010521e+13,214601012,1
339759,2.01404010521e+13,214650564,1
339759,2.01404010521e+13,214811739,1
166859,2.01404010521e+13,214819550,1
73271,2.01404010521e+13,214717005,1
73271,2.01404010521e+13,214717005,1
339759,2.01404010522e+13,214649951,1
37808,2.01404010522e+13,214601197,3
30563,2.01404010522e+13,214716982,1
256753,2.01404010522e+13,214716973,1
439947,2.01404010522e+13,214821296,1
318729,2.01404010522e+13,214534704,1
339759,2.01404010522e+13,214649951,1
212229,2.01404010523e+13,214601012,1
339759,2.01404010523e+13,214811739,1
212229,2.01404010523e+13,214601012,1
439947,2.01404010523e+13,214718160,1
368797,2.01404010523e+13,214687685,1
265497,2.01404010523e+13,214840483,3
339759,2.01404010523e+13,214819640,1
256753,2.01404010523e+13,214716939,1
248996,2.01404010524e+13,214512425,3
339759,2.01404010524e+13,214819640,1
212229,2.01404010524e+13,214601030,1
9179,2.01404010524e+13,214716939,1
339759,2.01404010524e+13,214645987,1
439947,2.01404010524e+13,214826897,1
30563,2.01404010524e+13,214716982,1
256753,2.01404010524e+13,214716939,1
470188,2.01404010524e+13,214575088,3
212229,2.01404010524e+13,214601030,1
339759,2.01404010525e+13,214645987,1
318729,2.01404010525e+13,214534704,1
232031,2.01404010525e+13,214710159,1
449722,2.01404010525e+13,214709735,1
449722,2.01404010525e+13,214709735,1
339759,2.01404010525e+13,214536189,1
262096,2.01404010525e+13,214716982,3
262096,2.01404010525e+13,214717003,3
71937,2.01404010525e+13,214821020,1
453821,2.01404010525e+13,214702905,1
73271,2.01404010525e+13,214717003,3
73271,2.01404010525e+13,214717003,3
73271,2.01404010525e+13,214717005,3
71937,2.01404010525e+13,214821020,1
64241,2.01404010525e+13,214601197,1
76159,2.01404010525e+13,214535621,1
71937,2.01404010526e+13,214821020,1
439947,2.01404010526e+13,214840410,1
71937,2.01404010526e+13,214821020,1
449722,2.01404010526e+13,214714567,1
64241,2.01404010526e+13,214601197,1
352756,2.01404010527e+13,214821022,1
318729,2.01404010527e+13,214820255,1
193044,2.01404010527e+13,214716984,1
352756,2.01404010527e+13,214819550,1
439947,2.01404010527e+13,214561775,1
453821,2.01404010527e+13,214840483,3
352756,2.01404010527e+13,214821024,1
339759,2.01404010527e+13,214709702,1
166859,2.01404010527e+13,214821285,3
166859,2.01404010527e+13,214826803,3
198308,2.01404010527e+13,214537967,1
352756,2.01404010527e+13,214821020,1
248996,2.01404010527e+13,214512425,1
232031,2.01404010527e+13,214710159,1
250941,2.01404010527e+13,214716935,1
449722,2.01404010527e+13,214714567,1
352756,2.01404010527e+13,214821020,1
155333,2.01404010527e+13,214748300,1
439947,2.01404010527e+13,214561775,1
467917,2.01404010527e+13,214717007,1
71937,2.01404010528e+13,214819550,1
399923,2.01404010528e+13,214643855,1
439947,2.01404010528e+13,214561775,1
193044,2.01404010528e+13,214716984,1
352756,2.01404010528e+13,214821020,1
76159,2.01404010528e+13,214602568,1
198308,2.01404010528e+13,214537967,1
399923,2.01404010528e+13,214643722,1
193044,2.01404010528e+13,214716984,1
352756,2.01404010528e+13,214821020,1
339759,2.01404010528e+13,214811747,1
155333,2.01404010528e+13,214748300,1
256753,2.01404010528e+13,214716939,3
483609,2.01404010528e+13,214826810,1
155333,2.01404010528e+13,214748300,1
71937,2.01404010528e+13,214821015,1
250941,2.01404010528e+13,214716935,1
318729,2.01404010529e+13,214510757,1
193044,2.01404010529e+13,214716984,1
71937,2.01404010529e+13,214821015,1
483609,2.01404010529e+13,214826810,1
418629,2.01404010529e+13,214699412,1
399923,2.01404010529e+13,214643855,1
352756,2.01404010529e+13,214819547,1
418629,2.01404010529e+13,214699412,1
339759,2.01404010529e+13,214645987,1
439947,2.01404010529e+13,214718182,1
418629,2.01404010529e+13,214550844,1
268038,2.01404010529e+13,214717003,1
71937,2.01404010529e+13,214821022,1
352756,2.01404010529e+13,214819547,1
418629,2.01404010529e+13,214550844,1
352756,2.0140401053e+13,214819547,1
76159,2.0140401053e+13,214602523,1
339759,2.0140401053e+13,214645987,1
454098,2.0140401053e+13,214835585,1
155333,2.0140401053e+13,214748300,3
76159,2.0140401053e+13,214602568,1
339759,2.0140401053e+13,214680360,1
193044,2.0140401053e+13,214581536,1
30563,2.0140401053e+13,214716982,1
399923,2.0140401053e+13,214748285,1
483609,2.0140401053e+13,214819745,1
399923,2.01404010531e+13,214748285,1
30563,2.01404010531e+13,214832653,1
193044,2.01404010531e+13,214538488,1
198308,2.01404010531e+13,214691533,1
318729,2.01404010531e+13,214820255,1
439947,2.01404010531e+13,214718160,1
30563,2.01404010531e+13,214832653,1
235464,2.01404010531e+13,214601197,1
439947,2.01404010531e+13,214819547,1
198308,2.01404010531e+13,214691516,1
235464,2.01404010531e+13,214601197,1
352756,2.01404010532e+13,214718160,1
59541,2.01404010532e+13,214696708,1
121422,2.01404010532e+13,214836977,1
454098,2.01404010532e+13,214833802,1
318729,2.01404010533e+13,214584821,1
439947,2.01404010533e+13,214819535,1
360062,2.01404010533e+13,214820942,1
232031,2.01404010533e+13,214710159,3
439947,2.01404010533e+13,214826906,1
454098,2.01404010533e+13,214833802,1
268038,2.01404010533e+13,214717003,1
339759,2.01404010533e+13,214811739,1
318729,2.01404010533e+13,214820255,1
383381,2.01404010534e+13,214697456,1
349711,2.01404010534e+13,214716984,1
318729,2.01404010534e+13,214820255,1
121422,2.01404010534e+13,214836980,1
380007,2.01404010534e+13,214717003,1
121422,2.01404010534e+13,214512122,1
121422,2.01404010534e+13,214512137,1
193044,2.01404010534e+13,214716984,3
193044,2.01404010534e+13,214716984,3
30563,2.01404010534e+13,214716982,3
30563,2.01404010534e+13,214832653,3
380007,2.01404010534e+13,214717003,1
216439,2.01404010534e+13,214716935,1
121422,2.01404010534e+13,214512137,1
360062,2.01404010534e+13,214820942,1
439947,2.01404010535e+13,214552580,1
37722,2.01404010535e+13,214819550,1
399923,2.01404010535e+13,214711682,1
268038,2.01404010535e+13,214716928,1
242668,2.01404010535e+13,214821367,1
242668,2.01404010535e+13,214821367,1
389576,2.01404010535e+13,214716986,1
339759,2.01404010535e+13,214811739,1
216439,2.01404010535e+13,214716935,1
454098,2.01404010535e+13,214833802,1
454098,2.01404010535e+13,214833802,1
213647,2.01404010535e+13,214716982,1
242933,2.01404010535e+13,214840483,1
37722,2.01404010535e+13,214821028,1
483609,2.01404010536e+13,214826810,3
180802,2.01404010536e+13,214821298,1
339759,2.01404010536e+13,214650626,1
242933,2.01404010536e+13,214840483,1
106403,2.01404010536e+13,214706460,1
37722,2.01404010536e+13,214821030,1
242933,2.01404010536e+13,214840483,1
213647,2.01404010536e+13,214716982,1
405208,2.01404010536e+13,214537967,1
37722,2.01404010536e+13,214706432,1
293154,2.01404010536e+13,214717721,1
180802,2.01404010536e+13,214821298,1
358457,2.01404010537e+13,214716926,1
358457,2.01404010537e+13,214716926,1
9179,2.01404010537e+13,214716973,1
368797,2.01404010537e+13,214819719,1
235464,2.01404010537e+13,214601197,3
306114,2.01404010537e+13,214820255,1
250941,2.01404010537e+13,214716935,1
439947,2.01404010537e+13,214561775,3
439947,2.01404010537e+13,214718160,3
439947,2.01404010537e+13,214718182,3
306114,2.01404010537e+13,214820255,1
389576,2.01404010537e+13,214832657,1
121422,2.01404010537e+13,214836980,3
121422,2.01404010537e+13,214512122,3
121422,2.01404010537e+13,214836977,3
121422,2.01404010537e+13,214512137,3
216439,2.01404010537e+13,214716935,1
37722,2.01404010537e+13,214821028,1
9179,2.01404010537e+13,214716973,1
242668,2.01404010537e+13,214821367,3
250941,2.01404010537e+13,214716932,1
193044,2.01404010538e+13,214826955,1
368797,2.01404010538e+13,214612670,1
358457,2.01404010538e+13,214716926,1
37722,2.01404010538e+13,214554510,1
368797,2.01404010538e+13,214645712,1
106403,2.01404010538e+13,214706460,3
399923,2.01404010538e+13,214643855,3
399923,2.01404010538e+13,214748285,3
37722,2.01404010538e+13,214821028,1
106403,2.01404010538e+13,214706460,3
250941,2.01404010538e+13,214716932,1
418629,2.01404010538e+13,214699412,3
418629,2.01404010538e+13,214550844,3
106403,2.01404010538e+13,214706460,3
349711,2.01404010538e+13,214716984,1
389044,2.01404010539e+13,214826803,1
405208,2.01404010539e+13,214537967,1
293154,2.01404010539e+13,214717721,1
467917,2.01404010539e+13,214537286,1
389044,2.01404010539e+13,214826803,1
201274,2.01404010539e+13,214674772,1
201274,2.01404010539e+13,214674772,1
306114,2.01404010539e+13,214820255,3
242933,2.01404010539e+13,214695015,1
380007,2.01404010539e+13,214717003,3
432562,2.01404010539e+13,214829810,1
389044,2.01404010539e+13,214821285,1
242933,2.0140401054e+13,214639650,1
389044,2.0140401054e+13,214821285,1
358457,2.0140401054e+13,214716926,1
358457,2.0140401054e+13,214716926,1
360062,2.0140401054e+13,214820942,3
268038,2.0140401054e+13,214819387,1
389044,2.0140401054e+13,214821285,1
213647,2.0140401054e+13,214716943,1
17802,2.0140401054e+13,214716984,1
250941,2.0140401054e+13,214716932,3
293154,2.0140401054e+13,214569707,1
150588,2.0140401054e+13,214832657,1
389044,2.0140401054e+13,214821285,1
201274,2.0140401054e+13,214674772,3
432562,2.0140401054e+13,214829810,1
150588,2.0140401054e+13,214832655,1
389044,2.0140401054e+13,214821285,1
76159,2.01404010541e+13,214535621,3
389576,2.01404010541e+13,214716984,1
150588,2.01404010541e+13,214832655,1
212229,2.01404010541e+13,214601012,3
212229,2.01404010541e+13,214601030,3
106403,2.01404010541e+13,214821277,1
483326,2.01404010541e+13,214832653,1
216439,2.01404010541e+13,214716935,3
432562,2.01404010541e+13,214663976,1
467917,2.01404010542e+13,214530894,1
389044,2.01404010542e+13,214716937,1
389044,2.01404010542e+13,214716973,1
432562,2.01404010542e+13,214663976,1
49637,2.01404010542e+13,214821367,1
389044,2.01404010542e+13,214716939,1
483326,2.01404010542e+13,214716982,1
454098,2.01404010542e+13,214833802,3
49637,2.01404010542e+13,214821367,1
454098,2.01404010542e+13,214833802,3
368797,2.01404010542e+13,214687685,3
368797,2.01404010542e+13,214612670,3
150588,2.01404010543e+13,214832655,3
76159,2.01404010543e+13,214602523,1
405208,2.01404010543e+13,214537967,3
293154,2.01404010543e+13,214717721,1
9179,2.01404010543e+13,214716973,3
293154,2.01404010543e+13,214717721,1
326056,2.01404010544e+13,214547507,1
360062,2.01404010544e+13,214572264,1
389044,2.01404010544e+13,214716939,1
17802,2.01404010544e+13,214716984,1
380007,2.01404010544e+13,214554973,1
242933,2.01404010545e+13,214840483,3
213647,2.01404010545e+13,214716982,3
349711,2.01404010545e+13,214716984,3
308084,2.01404010545e+13,214716926,1
