SessionID,Date,ItemId,Event
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,1
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
351657,20140408732532.610,214716955,3
